tweet_id,favorites,retweets,user_followers,user_favourites,date_time
880221127280381952,23578,3448,9358959,147581,2017-06-29 00:27:25+00:00
880095782870896641,24233,3634,9358959,147581,2017-06-28 16:09:20+00:00
879862464715927552,19638,2913,9358959,147581,2017-06-28 00:42:13+00:00
879674319642796034,282,9,9358959,147581,2017-06-27 12:14:36+00:00
879492040517615616,20649,2619,9358959,147581,2017-06-27 00:10:17+00:00
879415818425184262,92503,37264,9358959,147581,2017-06-26 19:07:24+00:00
879376492567855104,14809,2634,9358959,147581,2017-06-26 16:31:08+00:00
879130579576475649,0,5711,9358959,147581,2017-06-26 00:13:58+00:00
879050749262655488,19746,3935,9358959,147581,2017-06-25 18:56:45+00:00
879008229531029506,16724,2230,9358959,147581,2017-06-25 16:07:47+00:00
878776093423087618,17085,3419,9358959,147581,2017-06-25 00:45:22+00:00
878604707211726852,26356,5897,9358959,147581,2017-06-24 13:24:20+00:00
878404777348136964,0,1070,9358959,147581,2017-06-24 00:09:53+00:00
878316110768087041,0,5501,9358959,147581,2017-06-23 18:17:33+00:00
878281511006478336,6755,1070,9358959,147581,2017-06-23 16:00:04+00:00
878057613040115712,37018,5711,9358959,147581,2017-06-23 01:10:23+00:00
877736472329191424,69046,15734,9358959,147581,2017-06-22 03:54:17+00:00
877611172832227328,0,70,9358959,147581,2017-06-21 19:36:23+00:00
877556246731214848,19838,3152,9358959,147581,2017-06-21 15:58:08+00:00
877316821321428993,24069,4321,9358959,147581,2017-06-21 00:06:44+00:00
877201837425926144,23796,4602,9358959,147581,2017-06-20 16:29:50+00:00
876838120628539392,18165,2795,9358959,147581,2017-06-19 16:24:33+00:00
876537666061221889,20990,3962,9358959,147581,2017-06-18 20:30:39+00:00
876484053909872640,16510,1989,9358959,147581,2017-06-18 16:57:37+00:00
876120275196170240,24610,3890,9358959,147581,2017-06-17 16:52:05+00:00
875747767867523072,22034,3567,9358959,147581,2017-06-16 16:11:53+00:00
875144289856114688,19368,4132,9358959,147581,2017-06-15 00:13:52+00:00
875097192612077568,24168,5094,9358959,147581,2017-06-14 21:06:43+00:00
875021211251597312,22489,3954,9358959,147581,2017-06-14 16:04:48+00:00
874680097055178752,24521,3906,9358959,147581,2017-06-13 17:29:20+00:00
874434818259525634,0,12159,9358959,147581,2017-06-13 01:14:41+00:00
874296783580663808,22884,3471,9358959,147581,2017-06-12 16:06:11+00:00
874012996292530176,30023,8551,9358959,147581,2017-06-11 21:18:31+00:00
873580283840344065,21311,3333,9358959,147581,2017-06-10 16:39:04+00:00
873337748698140672,0,1327,9358959,147581,2017-06-10 00:35:19+00:00
873213775632977920,6302,1327,9358959,147581,2017-06-09 16:22:42+00:00
872967104147763200,23980,4544,9358959,147581,2017-06-09 00:02:31+00:00
872820683541237760,13031,3157,9358959,147581,2017-06-08 14:20:41+00:00
872620804844003328,18273,3058,9358959,147581,2017-06-08 01:06:27+00:00
872486979161796608,35988,7683,9358959,147581,2017-06-07 16:14:40+00:00
872122724285648897,30103,6803,9358959,147581,2017-06-06 16:07:15+00:00
871879754684805121,32969,9210,9358959,147581,2017-06-06 00:01:46+00:00
871762521631449091,17818,2958,9358959,147581,2017-06-05 16:15:56+00:00
871515927908634625,17846,2924,9358959,147581,2017-06-04 23:56:03+00:00
871166179821445120,0,4878,9358959,147581,2017-06-04 00:46:17+00:00
871102520638267392,18489,4652,9358959,147581,2017-06-03 20:33:19+00:00
871032628920680449,20093,3213,9358959,147581,2017-06-03 15:55:36+00:00
870804317367881728,29703,5264,9358959,147581,2017-06-03 00:48:22+00:00
870726314365509632,105,3,9358959,147581,2017-06-02 19:38:25+00:00
870656317836468226,10857,2190,9358959,147581,2017-06-02 15:00:16+00:00
870374049280663552,73717,22657,9358959,147581,2017-06-01 20:18:38+00:00
870308999962521604,19420,3534,9358959,147581,2017-06-01 16:00:09+00:00
870063196459192321,32310,7050,9358959,147581,2017-05-31 23:43:25+00:00
869772420881756160,37894,8659,9358959,147581,2017-05-31 04:27:59+00:00
869702957897576449,24967,5363,9358959,147581,2017-05-30 23:51:58+00:00
869596645499047938,14149,2629,9358959,147581,2017-05-30 16:49:31+00:00
869227993411051520,18083,3188,9358959,147581,2017-05-29 16:24:37+00:00
868880397819494401,57750,12200,9358959,147581,2017-05-28 17:23:24+00:00
868639477480148993,0,1742,9358959,147581,2017-05-28 01:26:04+00:00
868622495443632128,23570,4444,9358959,147581,2017-05-28 00:18:35+00:00
868552278524837888,8936,1742,9358959,147581,2017-05-27 19:39:34+00:00
867900495410671616,21533,3554,9358959,147581,2017-05-26 00:29:37+00:00
867774946302451713,30166,6229,9358959,147581,2017-05-25 16:10:44+00:00
867421006826221569,14297,2109,9358959,147581,2017-05-24 16:44:18+00:00
867072653475098625,0,100,9358959,147581,2017-05-23 17:40:04+00:00
867051520902168576,28609,6755,9358959,147581,2017-05-23 16:16:06+00:00
866720684873056260,17805,4118,9358959,147581,2017-05-22 18:21:28+00:00
866686824827068416,17069,2953,9358959,147581,2017-05-22 16:06:55+00:00
866450705531457537,108497,30058,9358959,147581,2017-05-22 00:28:40+00:00
866334964761202691,46426,12159,9358959,147581,2017-05-21 16:48:45+00:00
866094527597207552,0,7133,9358959,147581,2017-05-21 00:53:21+00:00
865718153858494464,22857,4814,9358959,147581,2017-05-19 23:57:46+00:00
865359393868664832,23520,4271,9358959,147581,2017-05-19 00:12:11+00:00
865006731092295680,24960,6634,9358959,147581,2017-05-18 00:50:50+00:00
864873206498414592,28752,7475,9358959,147581,2017-05-17 16:00:15+00:00
864279568663928832,13032,2571,9358959,147581,2017-05-16 00:41:21+00:00
864197398364647424,26551,7555,9358959,147581,2017-05-15 19:14:50+00:00
863907417377173506,18381,3577,9358959,147581,2017-05-15 00:02:33+00:00
863553081350529029,13634,3612,9358959,147581,2017-05-14 00:34:33+00:00
863471782782697472,0,2084,9358959,147581,2017-05-13 19:11:30+00:00
863432100342583297,21225,4543,9358959,147581,2017-05-13 16:33:49+00:00
863427515083354112,1956,80,9358959,147581,2017-05-13 16:15:35+00:00
863079547188785154,7877,949,9358959,147581,2017-05-12 17:12:53+00:00
863062471531167744,7502,2084,9358959,147581,2017-05-12 16:05:02+00:00
862831371563274240,17178,4443,9358959,147581,2017-05-12 00:46:44+00:00
862722525377298433,15289,3075,9358959,147581,2017-05-11 17:34:13+00:00
862457590147678208,18216,4231,9358959,147581,2017-05-11 00:01:27+00:00
862096992088072192,66063,19905,9358959,147581,2017-05-10 00:08:34+00:00
861383897657036800,32188,9228,9358959,147581,2017-05-08 00:54:59+00:00
861288531465048066,15304,3574,9358959,147581,2017-05-07 18:36:02+00:00
861005113778896900,14940,3319,9358959,147581,2017-05-06 23:49:50+00:00
860981674716409858,0,1850,9358959,147581,2017-05-06 22:16:42+00:00
860924035999428608,0,675,9358959,147581,2017-05-06 18:27:40+00:00
860563773140209665,6701,1850,9358959,147581,2017-05-05 18:36:06+00:00
860524505164394496,21198,4582,9358959,147581,2017-05-05 16:00:04+00:00
860276583193509888,16528,3056,9358959,147581,2017-05-04 23:34:55+00:00
860184849394610176,14965,5104,9358959,147581,2017-05-04 17:30:24+00:00
860177593139703809,0,26611,9358959,147581,2017-05-04 17:01:34+00:00
859924526012018688,17574,3573,9358959,147581,2017-05-04 00:15:58+00:00
859851578198683649,13946,3058,9358959,147581,2017-05-03 19:26:06+00:00
859607811541651456,16791,1360,9358959,147581,2017-05-03 03:17:27+00:00
859196978902773760,80302,26174,9358959,147581,2017-05-02 00:04:57+00:00
859074603037188101,30335,11920,9358959,147581,2017-05-01 15:58:40+00:00
858860390427611136,0,7050,9358959,147581,2017-05-01 01:47:28+00:00
858843525470990336,14090,3018,9358959,147581,2017-05-01 00:40:27+00:00
858471635011153920,19421,4241,9358959,147581,2017-04-30 00:02:42+00:00
858107933456039936,14189,2532,9358959,147581,2017-04-28 23:57:28+00:00
857989990357356544,14452,2259,9358959,147581,2017-04-28 16:08:49+00:00
857746408056729600,30708,9312,9358959,147581,2017-04-28 00:00:54+00:00
857393404942143489,5291,1437,9358959,147581,2017-04-27 00:38:11+00:00
857263160327368704,18205,3959,9358959,147581,2017-04-26 16:00:39+00:00
857214891891077121,203,16,9358959,147581,2017-04-26 12:48:51+00:00
857062103051644929,0,146,9358959,147581,2017-04-26 02:41:43+00:00
857029823797047296,17002,3472,9358959,147581,2017-04-26 00:33:27+00:00
856543823941562368,14791,2534,9358959,147581,2017-04-24 16:22:16+00:00
856526610513747968,10792,1651,9358959,147581,2017-04-24 15:13:52+00:00
856288084350160898,489,15,9358959,147581,2017-04-23 23:26:03+00:00
856282028240666624,25166,5564,9358959,147581,2017-04-23 23:01:59+00:00
855862651834028034,302,21,9358959,147581,2017-04-22 19:15:32+00:00
855860136149123072,4396,849,9358959,147581,2017-04-22 19:05:32+00:00
855857698524602368,10835,1853,9358959,147581,2017-04-22 18:55:51+00:00
855851453814013952,41814,16076,9358959,147581,2017-04-22 18:31:02+00:00
855818117272018944,24219,4798,9358959,147581,2017-04-22 16:18:34+00:00
855459453768019968,27027,7281,9358959,147581,2017-04-21 16:33:22+00:00
855245323840757760,0,5246,9358959,147581,2017-04-21 02:22:29+00:00
855138241867124737,0,36,9358959,147581,2017-04-20 19:16:59+00:00
854732716440526848,20625,5326,9358959,147581,2017-04-19 16:25:34+00:00
854482394044301312,26495,6000,9358959,147581,2017-04-18 23:50:52+00:00
854365224396361728,17156,4132,9358959,147581,2017-04-18 16:05:17+00:00
854120357044912130,29149,6571,9358959,147581,2017-04-17 23:52:16+00:00
854010172552949760,14801,2784,9358959,147581,2017-04-17 16:34:26+00:00
853760880890318849,26012,5103,9358959,147581,2017-04-17 00:03:50+00:00
853639147608842240,31453,8836,9358959,147581,2017-04-16 16:00:07+00:00
853299958564483072,14130,3160,9358959,147581,2017-04-15 17:32:18+00:00
852936405516943360,0,1782,9358959,147581,2017-04-14 17:27:40+00:00
852912242202992640,8229,1591,9358959,147581,2017-04-14 15:51:39+00:00
852672615818899456,13611,1904,9358959,147581,2017-04-13 23:59:28+00:00
852553447878664193,14856,3100,9358959,147581,2017-04-13 16:05:56+00:00
852311364735569921,30275,8839,9358959,147581,2017-04-13 00:03:59+00:00
852226086759018497,18305,6071,9358959,147581,2017-04-12 18:25:07+00:00
852189679701164033,10553,1414,9358959,147581,2017-04-12 16:00:27+00:00
851591660324737024,14921,3118,9358959,147581,2017-04-11 00:24:08+00:00
851464819735769094,22220,6289,9358959,147581,2017-04-10 16:00:07+00:00
851224888060895234,18990,5157,9358959,147581,2017-04-10 00:06:42+00:00
850753642995093505,28068,8051,9358959,147581,2017-04-08 16:54:09+00:00
850380195714523136,12049,2325,9358959,147581,2017-04-07 16:10:12+00:00
850333567704068097,3184,301,9358959,147581,2017-04-07 13:04:55+00:00
850145622816686080,15011,3385,9358959,147581,2017-04-07 00:38:06+00:00
850019790995546112,18738,4354,9358959,147581,2017-04-06 16:18:05+00:00
849776966551130114,27857,6796,9358959,147581,2017-04-06 00:13:11+00:00
849668094696017920,0,4432,9358959,147581,2017-04-05 17:00:34+00:00
849412302885593088,14647,2822,9358959,147581,2017-04-05 00:04:08+00:00
849336543269576704,10533,1683,9358959,147581,2017-04-04 19:03:06+00:00
849051919805034497,38922,7603,9358959,147581,2017-04-04 00:12:06+00:00
848690551926992896,23226,3913,9358959,147581,2017-04-03 00:16:10+00:00
848324959059550208,22778,4142,9358959,147581,2017-04-02 00:03:26+00:00
848213670039564288,7528,644,9358959,147581,2017-04-01 16:41:12+00:00
848212111729840128,15004,2711,9358959,147581,2017-04-01 16:35:01+00:00
847978865427394560,0,2913,9358959,147581,2017-04-01 01:08:10+00:00
847971574464610304,0,394,9358959,147581,2017-04-01 00:39:12+00:00
847962785489326080,21693,4559,9358959,147581,2017-04-01 00:04:17+00:00
847842811428974592,5002,1186,9358959,147581,2017-03-31 16:07:33+00:00
847617282490613760,6456,376,9358959,147581,2017-03-31 01:11:22+00:00
847606175596138505,17318,3075,9358959,147581,2017-03-31 00:27:14+00:00
847251039262605312,18917,3906,9359375,147581,2017-03-30 00:56:03+00:00
847157206088847362,18335,5242,9358959,147581,2017-03-29 18:43:12+00:00
847116187444137987,19835,2869,9358959,147581,2017-03-29 16:00:12+00:00
846874817362120707,18581,3541,9358959,147581,2017-03-29 00:01:05+00:00
846514051647705089,41088,10346,9358959,147581,2017-03-28 00:07:32+00:00
846505985330044928,13035,2752,9358959,147581,2017-03-27 23:35:28+00:00
846153765933735936,29028,8146,9358959,147581,2017-03-27 00:15:53+00:00
846139713627017216,28743,9141,9358959,147581,2017-03-26 23:20:02+00:00
846042936437604353,14775,2581,9358959,147581,2017-03-26 16:55:29+00:00
845812042753855489,26958,7842,9358959,147581,2017-03-26 01:38:00+00:00
845677943972139009,23389,4371,9358959,147581,2017-03-25 16:45:08+00:00
845397057150107648,7075,1616,9358960,147581,2017-03-24 22:08:59+00:00
845306882940190720,21567,4845,9358960,147581,2017-03-24 16:10:40+00:00
845098359547420673,0,6924,9358960,147581,2017-03-24 02:22:04+00:00
844979544864018432,12648,2306,9358960,147581,2017-03-23 18:29:57+00:00
844973813909606400,13906,2840,9358960,147581,2017-03-23 18:07:10+00:00
844580511645339650,15267,2806,9358960,147581,2017-03-22 16:04:20+00:00
844223788422217728,12673,1985,9358960,147581,2017-03-21 16:26:50+00:00
843981021012017153,14081,2697,9358960,147581,2017-03-21 00:22:10+00:00
843856843873095681,19914,4160,9358960,147581,2017-03-20 16:08:44+00:00
843604394117681152,15663,2475,9358960,147581,2017-03-19 23:25:35+00:00
843235543001513987,19930,5385,9358960,147581,2017-03-18 22:59:54+00:00
842846295480000512,14191,3310,9358960,147581,2017-03-17 21:13:10+00:00
842765311967449089,6282,1175,9358960,147581,2017-03-17 15:51:22+00:00
842535590457499648,16877,3165,9358960,147581,2017-03-17 00:38:32+00:00
842163532590374912,22681,5246,9358960,147581,2017-03-16 00:00:07+00:00
842115215311396866,13005,2754,9358960,147581,2017-03-15 20:48:07+00:00
841833993020538882,0,13527,9358960,147581,2017-03-15 02:10:39+00:00
841680585030541313,23996,7140,9358960,147581,2017-03-14 16:01:03+00:00
841439858740625411,11696,3305,9359376,147581,2017-03-14 00:04:30+00:00
841320156043304961,18384,5009,9358960,147581,2017-03-13 16:08:50+00:00
841314665196081154,14712,4223,9358960,147581,2017-03-13 15:47:01+00:00
841077006473256960,21298,4878,9358960,147581,2017-03-13 00:02:39+00:00
840761248237133825,0,1619,9358960,147581,2017-03-12 03:07:56+00:00
